0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.969237579032778740e-02,0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,2.235683659091591835e-02,1.000000000000000000e+00,-4.106482233385804648e+01,8.917904773262881690e+01
1.000000000000000000e+00,2.996266074478626251e-02,1.000000000000000000e+00,-4.106482233385804648e+01,8.917904773262881690e+01
1.000000000000000000e+00,4.593957122415304184e-02,1.000000000000000000e+00,-4.106482233385804648e+01,8.917904773262881690e+01
1.000000000000000000e+00,6.342483777552843094e-02,1.000000000000000000e+00,-4.052708055765702966e+01,1.003891543185188766e+02
1.000000000000000000e+00,8.008325938135385513e-02,1.000000000000000000e+00,-4.057355374423019612e+01,1.205139742820070978e+02
1.000000000000000000e+00,9.588076034560799599e-02,1.000000000000000000e+00,-4.626728851951207844e+01,9.633785313899346647e+01
1.000000000000000000e+00,1.134374621324241161e-01,1.000000000000000000e+00,-4.409711312169042685e+01,8.078129682617515073e+01
1.000000000000000000e+00,1.300983470864593983e-01,1.000000000000000000e+00,-4.409711312169042685e+01,8.078129682617515073e+01
1.000000000000000000e+00,1.459159650839865208e-01,1.000000000000000000e+00,-4.728897780154920838e+01,8.612499605932794111e+01
1.000000000000000000e+00,1.634348961524665356e-01,1.000000000000000000e+00,-4.528635392207468158e+01,8.975293489910762901e+01
1.000000000000000000e+00,1.800723797641694546e-01,1.000000000000000000e+00,-3.821563170601160664e+01,1.150789410010897882e+02
1.000000000000000000e+00,1.958756283856928349e-01,1.000000000000000000e+00,-3.761994836359122019e+01,9.302178406056407312e+01
1.000000000000000000e+00,2.134405411779880524e-01,1.000000000000000000e+00,-4.205003709233773179e+01,9.738535149991133721e+01
1.000000000000000000e+00,2.301597241312265396e-01,1.000000000000000000e+00,-4.016858423565781777e+01,8.768240361610844502e+01
1.000000000000000000e+00,2.458993378095328808e-01,1.000000000000000000e+00,-4.016858423565781777e+01,8.768240361610844502e+01
1.000000000000000000e+00,2.634408492594957352e-01,1.000000000000000000e+00,-4.120711891604514676e+01,9.438218629850308616e+01
1.000000000000000000e+00,2.802368043921887875e-01,1.000000000000000000e+00,-4.757540213445713562e+01,9.457342432584061953e+01
1.000000000000000000e+00,2.958475057967007160e-01,1.000000000000000000e+00,-4.299936209524474862e+01,1.022709956238372797e+02
1.000000000000000000e+00,3.134411573410034180e-01,1.000000000000000000e+00,-4.711680165007589949e+01,8.653829641963045560e+01
1.000000000000000000e+00,3.300642715767025948e-01,1.000000000000000000e+00,-4.711680165007589949e+01,8.653829641963045560e+01
1.000000000000000000e+00,3.458979008719325066e-01,1.000000000000000000e+00,-4.605889821272592144e+01,9.917056203507559076e+01
1.000000000000000000e+00,3.634135476313531399e-01,1.000000000000000000e+00,-4.089105111871617737e+01,1.883633869601749211e+01
1.000000000000000000e+00,3.800851069390773773e-01,1.000000000000000000e+00,-4.351723865125558177e+01,1.587515138812159421e+01
1.000000000000000000e+00,3.958641332574188709e-01,1.000000000000000000e+00,-4.351723865125558177e+01,1.587515138812159421e+01
1.000000000000000000e+00,4.134241193532943726e-01,1.000000000000000000e+00,-3.286990800078081065e+01,3.214751273287788536e+01
1.000000000000000000e+00,4.300521602854132652e-01,1.000000000000000000e+00,-3.628907508645784219e+01,2.184227092044676510e+01
1.000000000000000000e+00,4.458931796252727509e-01,1.000000000000000000e+00,-3.810195169810560856e+01,2.219784893977276852e+01
1.000000000000000000e+00,4.633283587172627449e-01,1.000000000000000000e+00,-3.482023737657868878e+01,3.697054080261813169e+01
1.000000000000000000e+00,4.800545210018754005e-01,1.000000000000000000e+00,-3.482023737657868878e+01,3.697054080261813169e+01
1.000000000000000000e+00,4.958606436848640442e-01,1.000000000000000000e+00,-1.507552189064364256e+01,-6.705775159635192040e+01
1.000000000000000000e+00,5.134087237529456615e-01,1.000000000000000000e+00,2.971106628783172710e+01,-5.901737662707697609e+02
1.000000000000000000e+00,5.300306063145399094e-01,0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,5.458120959810912609e-01,0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,5.633827564306557178e-01,0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,5.800272193737328053e-01,1.000000000000000000e+00,5.917414983329973666e+01,-4.043997390138905530e+02
1.000000000000000000e+00,5.958534590899944305e-01,1.000000000000000000e+00,-2.543030622879916791e+01,-1.662711840299624555e+01
1.000000000000000000e+00,6.133785485289990902e-01,1.000000000000000000e+00,-2.013087004766589416e+01,-1.551693955562794258e+01
1.000000000000000000e+00,6.301088160835206509e-01,1.000000000000000000e+00,-1.009709348630423165e+01,-1.647071286408234414e+01
1.000000000000000000e+00,6.459350553341209888e-01,1.000000000000000000e+00,-1.009709348630423165e+01,-1.647071286408234414e+01
1.000000000000000000e+00,6.634305855259299278e-01,1.000000000000000000e+00,-1.657335160527634343e+01,-2.061828391866743004e+01
1.000000000000000000e+00,6.802819650620222092e-01,1.000000000000000000e+00,-7.684762248253036887e+00,-6.014078675939600771e+00
1.000000000000000000e+00,6.958286208100616932e-01,1.000000000000000000e+00,-1.841453451198867697e+01,-1.583857365629927472e+01
1.000000000000000000e+00,7.133972286246716976e-01,1.000000000000000000e+00,-3.133029131503724329e+01,-2.264795801625916738e+01
1.000000000000000000e+00,7.300860304385423660e-01,1.000000000000000000e+00,-9.262276371235827810e+00,-1.483931097068219174e+01
1.000000000000000000e+00,7.458613617345690727e-01,1.000000000000000000e+00,-3.105196151578303443e+01,-1.257339470657666425e+01
1.000000000000000000e+00,7.633827566169202328e-01,1.000000000000000000e+00,-1.428829430675648382e+01,-1.018769910882468821e+01
1.000000000000000000e+00,7.800452834926545620e-01,1.000000000000000000e+00,-5.320173364555785156e+00,-8.114481594541302911e-01
1.000000000000000000e+00,7.958115828223526478e-01,1.000000000000000000e+00,-5.320173364555785156e+00,-8.114481594541302911e-01
1.000000000000000000e+00,8.133822432719171047e-01,1.000000000000000000e+00,-1.869742725635796887e+01,-2.035941546038978345e+01
1.000000000000000000e+00,8.300308119505643845e-01,1.000000000000000000e+00,-1.309647517213187484e+01,-7.193626435063606550e+00
1.000000000000000000e+00,8.457893105223774910e-01,1.000000000000000000e+00,-1.269309771309110602e+01,1.093715317671808407e+01
1.000000000000000000e+00,8.633944573812186718e-01,1.000000000000000000e+00,-1.053693202016938244e+02,6.504734712871595548e+00
1.000000000000000000e+00,8.800130556337535381e-01,1.000000000000000000e+00,-1.223289347612483198e+02,8.265342815544045152e+00
1.000000000000000000e+00,8.959579435177147388e-01,1.000000000000000000e+00,-1.213126635558121507e+02,5.564679556011128625e+00
1.000000000000000000e+00,9.133890173397958279e-01,1.000000000000000000e+00,-1.266558869161638654e+02,9.180760929990697150e+00
1.000000000000000000e+00,9.300100789405405521e-01,1.000000000000000000e+00,-1.258921037094618214e+02,2.580729885421357039e+01
1.000000000000000000e+00,9.458313919603824615e-01,1.000000000000000000e+00,-1.260275032785094140e+02,2.358825672056644862e+01
1.000000000000000000e+00,9.633638714440166950e-01,1.000000000000000000e+00,-1.306465268444360959e+02,2.226311623517176486e+00
1.000000000000000000e+00,9.801085079088807106e-01,1.000000000000000000e+00,-1.282674614972624454e+02,8.431486370797415475e+00
1.000000000000000000e+00,9.957754546776413918e-01,1.000000000000000000e+00,-1.211891905847180624e+02,2.206262342572398438e+01
1.000000000000000000e+00,1.013371979817748070e+00,1.000000000000000000e+00,-1.202777071951979337e+02,2.688138726678971580e+01
1.000000000000000000e+00,1.030005357693880796e+00,1.000000000000000000e+00,-1.202777071951979337e+02,2.688138726678971580e+01
1.000000000000000000e+00,1.045804911293089390e+00,1.000000000000000000e+00,-1.300508964599250703e+02,2.390172936826911609e+01
1.000000000000000000e+00,1.063359971158206463e+00,1.000000000000000000e+00,-1.314906859762066347e+02,2.014996952488297666e+01
1.000000000000000000e+00,1.080002791713923216e+00,1.000000000000000000e+00,-1.308439168927297942e+02,1.374506086290159601e+01
1.000000000000000000e+00,1.096092603635042906e+00,1.000000000000000000e+00,-1.353373168787002783e+02,2.703039064486034704e+01
1.000000000000000000e+00,1.113363974262028933e+00,1.000000000000000000e+00,-1.434858473007075759e+02,2.150183328034194119e+01
1.000000000000000000e+00,1.130002278834581375e+00,1.000000000000000000e+00,-2.833563970632462770e+02,4.929238812202839881e+01
1.000000000000000000e+00,1.145864646416157484e+00,1.000000000000000000e+00,-3.372298327061510008e+02,8.532955327041389637e+01
1.000000000000000000e+00,1.163357302546501160e+00,1.000000000000000000e+00,-3.367225566453674901e+02,8.329269330691573714e+01
1.000000000000000000e+00,1.179998070467263460e+00,1.000000000000000000e+00,-3.518269039093512447e+02,6.151277946235319405e+01
1.000000000000000000e+00,1.195769296493381262e+00,1.000000000000000000e+00,-3.329424435062509815e+02,8.427104405535743581e+01
1.000000000000000000e+00,1.213343651965260506e+00,1.000000000000000000e+00,-3.443120789611493251e+02,7.831993732806887465e+01
1.000000000000000000e+00,1.229986061807721853e+00,1.000000000000000000e+00,-3.371394365829754065e+02,8.691503865062935574e+01
1.000000000000000000e+00,1.245919865090399981e+00,1.000000000000000000e+00,-3.474112910014216595e+02,8.057695263471015323e+01
1.000000000000000000e+00,1.263393225613981485e+00,1.000000000000000000e+00,-3.459906457061794072e+02,7.497949404981494581e+01
1.000000000000000000e+00,1.280008128844201565e+00,1.000000000000000000e+00,-3.459906457061794072e+02,7.497949404981494581e+01
1.000000000000000000e+00,1.295753079932183027e+00,1.000000000000000000e+00,-3.463282273784842573e+02,8.380560889591197338e+01
1.000000000000000000e+00,1.313347141724079847e+00,1.000000000000000000e+00,-3.527273012812806883e+02,8.008668283106572972e+01
1.000000000000000000e+00,1.329995709937065840e+00,1.000000000000000000e+00,-3.508465712365311902e+02,6.382331731160371646e+01
1.000000000000000000e+00,1.345868341159075499e+00,1.000000000000000000e+00,-3.252708856364067742e+02,7.455610250448773968e+01
1.000000000000000000e+00,1.363342522643506527e+00,1.000000000000000000e+00,-3.444691354089580386e+02,7.532753373230229954e+01
1.000000000000000000e+00,1.380045694299042225e+00,1.000000000000000000e+00,-3.444691354089580386e+02,7.532753373230229954e+01
1.000000000000000000e+00,1.395814046263694763e+00,1.000000000000000000e+00,-3.384774214227350626e+02,8.465701310650632649e+01
1.000000000000000000e+00,1.413366232067346573e+00,1.000000000000000000e+00,-3.317007514880262420e+02,9.426806634371251903e+01
1.000000000000000000e+00,1.430025063920766115e+00,1.000000000000000000e+00,-1.683309263252880328e+02,6.556443554494416048e+01
1.000000000000000000e+00,1.445820922963321209e+00,1.000000000000000000e+00,-1.683309263252880328e+02,6.556443554494416048e+01
1.000000000000000000e+00,1.463318916503340006e+00,1.000000000000000000e+00,6.007669833004484872e+01,5.345690110148956364e+01
1.000000000000000000e+00,1.479998686350882053e+00,1.000000000000000000e+00,1.393753425616682762e+02,4.537534377453505385e+01
1.000000000000000000e+00,1.495953837875276804e+00,1.000000000000000000e+00,1.254950063079811571e+02,3.554109967311848095e+01
1.000000000000000000e+00,1.513329077512025833e+00,1.000000000000000000e+00,1.313679338732830502e+02,4.643175815160464026e+01
1.000000000000000000e+00,1.529974361415952444e+00,1.000000000000000000e+00,1.313679338732830502e+02,4.643175815160464026e+01
1.000000000000000000e+00,1.545755029655992985e+00,1.000000000000000000e+00,1.462970751738971558e+02,3.960917625199709846e+01
1.000000000000000000e+00,1.563313784543424845e+00,1.000000000000000000e+00,1.293138476652089253e+02,5.108806984031451748e+01
1.000000000000000000e+00,1.580046104732900858e+00,1.000000000000000000e+00,1.509725924625235507e+02,4.958114509341589837e+01
1.000000000000000000e+00,1.595732347108423710e+00,1.000000000000000000e+00,1.392407393643319438e+02,3.615161983795530887e+01
1.000000000000000000e+00,1.613324356265366077e+00,1.000000000000000000e+00,1.392407393643319438e+02,3.615161983795530887e+01
1.000000000000000000e+00,1.629997146781533957e+00,1.000000000000000000e+00,1.408358257138530689e+02,4.225898729713719604e+01
1.000000000000000000e+00,1.645818049088120461e+00,1.000000000000000000e+00,1.333429943495867747e+02,4.512074782057254652e+01
1.000000000000000000e+00,1.663333285599946976e+00,1.000000000000000000e+00,1.311821509894988935e+02,3.424113753043701536e+01
1.000000000000000000e+00,1.679962147492915392e+00,1.000000000000000000e+00,1.433194371173285617e+02,3.412267227681064696e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
